;gender;ethnicity;score;fcollege;mcollege;home;urban;unemp;wage;distance;tuition;education;income;region
1432;male;afam;403.800.010.681.152;no;yes;yes;yes;590.000.009.536.743;826.000.022.888.184;0.400000005960464;0.615469992160797;13;low;other
1433;male;afam;37.75;no;no;no;yes;590.000.009.536.743;826.000.022.888.184;0.400000005960464;0.615469992160797;12;low;other
1434;male;afam;454.000.015.258.789;no;no;no;yes;569.999.980.926.514;826.000.022.888.184;0.5;0.615469992160797;12;high;other
1435;female;afam;517.299.995.422.363;no;yes;yes;yes;569.999.980.926.514;826.000.022.888.184;0.5;0.615469992160797;13;low;other
1436;female;afam;528.300.018.310.547;no;no;yes;yes;569.999.980.926.514;826.000.022.888.184;0.5;0.615469992160797;16;high;other
1437;female;other;42.5;yes;yes;yes;yes;569.999.980.926.514;826.000.022.888.184;0.5;0.615469992160797;15;low;other
1438;male;afam;342.799.987.792.969;no;no;yes;yes;569.999.980.926.514;826.000.022.888.184;0.5;0.615469992160797;12;low;other
1439;male;other;51.810.001.373.291;yes;no;yes;yes;569.999.980.926.514;826.000.022.888.184;0.5;0.615469992160797;15;low;other
1440;male;afam;32.189.998.626.709;no;no;no;no;819.999.980.926.514;826.000.022.888.184;3.5;0.615469992160797;12;low;other
1441;female;other;550.400.009.155.273;no;no;yes;yes;7.5;748.999.977.111.816;1;0.804849982261658;16;high;other
1442;female;afam;352.599.983.215.332;no;no;no;yes;7.5;748.999.977.111.816;1;0.804849982261658;14;low;other
1443;female;other;440.499.992.370.605;no;no;yes;yes;7.5;748.999.977.111.816;1;0.804849982261658;12;low;other
1444;female;hispanic;569.799.995.422.363;no;no;yes;yes;7.5;748.999.977.111.816;1;0.804849982261658;12;low;other
1445;female;other;519.300.003.051.758;no;no;yes;yes;7.5;748.999.977.111.816;1;0.804849982261658;12;low;other
1446;female;afam;41.439.998.626.709;no;no;no;yes;7.5;748.999.977.111.816;1;0.804849982261658;12;low;other
1447;male;other;49.310.001.373.291;yes;no;yes;yes;7.5;748.999.977.111.816;1;0.804849982261658;14;high;other
1448;female;other;598.600.006.103.516;yes;no;yes;yes;7.5;748.999.977.111.816;1;0.804849982261658;13;high;other
1449;male;other;390.200.004.577.637;yes;no;no;yes;590.000.009.536.743;826.000.022.888.184;120.000.004.768.372;0.615469992160797;15;high;other
1450;male;other;416.599.998.474.121;no;no;no;yes;590.000.009.536.743;826.000.022.888.184;120.000.004.768.372;0.615469992160797;12;high;other
1451;female;afam;383.600.006.103.516;no;no;yes;yes;590.000.009.536.743;826.000.022.888.184;120.000.004.768.372;0.615469992160797;12;low;other
1452;male;afam;368.899.993.896.484;no;no;yes;yes;590.000.009.536.743;826.000.022.888.184;120.000.004.768.372;0.615469992160797;16;low;other
1453;male;other;618.400.001.525.879;yes;no;yes;yes;590.000.009.536.743;826.000.022.888.184;120.000.004.768.372;0.615469992160797;16;low;other
1454;female;other;459.900.016.784.668;no;no;yes;yes;590.000.009.536.743;826.000.022.888.184;120.000.004.768.372;0.615469992160797;12;low;other
1455;female;other;448.499.984.741.211;no;no;yes;no;580.000.019.073.486;740.000.009.536.743;7;0.883369982242584;12;high;other
1456;female;other;460.900.001.525.879;no;no;yes;no;580.000.019.073.486;740.000.009.536.743;7;0.883369982242584;12;high;other
1457;male;afam;421.699.981.689.453;no;no;yes;no;580.000.019.073.486;740.000.009.536.743;7;0.883369982242584;12;high;other
1458;female;other;398.899.993.896.484;no;no;yes;no;9;748.999.977.111.816;120.000.004.768.372;0.804849982261658;12;low;other
1459;male;hispanic;372.299.995.422.363;no;no;yes;no;9;748.999.977.111.816;120.000.004.768.372;0.804849982261658;12;low;other
1460;female;afam;347.099.990.844.727;no;no;yes;no;9;748.999.977.111.816;120.000.004.768.372;0.804849982261658;12;low;other
1461;female;other;385.800.018.310.547;yes;yes;yes;no;9;748.999.977.111.816;120.000.004.768.372;0.804849982261658;12;high;other
1462;male;other;40.939.998.626.709;no;no;yes;no;9;748.999.977.111.816;120.000.004.768.372;0.804849982261658;12;high;other
1463;female;other;525.099.983.215.332;no;no;yes;no;9;748.999.977.111.816;120.000.004.768.372;0.804849982261658;16;low;other
1464;female;afam;41.439.998.626.709;no;no;yes;no;9;748.999.977.111.816;120.000.004.768.372;0.804849982261658;12;low;other
1465;female;other;385.299.987.792.969;no;no;no;no;9;748.999.977.111.816;120.000.004.768.372;0.804849982261658;14;low;other
1466;male;afam;498.300.018.310.547;no;no;yes;no;690.000.009.536.743;826.000.022.888.184;329.999.995.231.628;0.615469992160797;13;low;other
1467;male;other;382.400.016.784.668;no;no;no;no;690.000.009.536.743;826.000.022.888.184;329.999.995.231.628;0.615469992160797;12;low;other
1468;female;other;467.000.007.629.395;no;no;yes;no;690.000.009.536.743;826.000.022.888.184;329.999.995.231.628;0.615469992160797;16;low;other
1469;female;hispanic;539.799.995.422.363;no;no;yes;no;690.000.009.536.743;826.000.022.888.184;329.999.995.231.628;0.615469992160797;12;low;other
1470;male;other;404.799.995.422.363;no;no;no;no;690.000.009.536.743;826.000.022.888.184;329.999.995.231.628;0.615469992160797;12;low;other
1471;male;other;375.699.996.948.242;no;no;yes;no;690.000.009.536.743;826.000.022.888.184;329.999.995.231.628;0.615469992160797;12;high;other
1472;female;afam;347.000.007.629.395;no;no;yes;no;690.000.009.536.743;826.000.022.888.184;329.999.995.231.628;0.615469992160797;15;low;other
1473;female;afam;440.800.018.310.547;no;no;yes;no;8;740.000.009.536.743;0;0.883369982242584;12;low;other
1474;male;afam;365.900.001.525.879;no;no;no;no;8;740.000.009.536.743;0;0.883369982242584;14;low;other
1475;female;afam;404.900.016.784.668;no;no;no;no;8;740.000.009.536.743;0;0.883369982242584;13;low;other
1476;male;afam;391.500.015.258.789;no;no;no;no;8;740.000.009.536.743;0;0.883369982242584;13;low;other
1477;male;other;452.999.992.370.605;no;no;yes;no;8;740.000.009.536.743;0;0.883369982242584;12;low;other
1478;female;other;529.900.016.784.668;yes;no;yes;no;8;740.000.009.536.743;0;0.883369982242584;16;low;other
1479;female;afam;352.299.995.422.363;no;no;yes;no;969.999.980.926.514;748.999.977.111.816;7;0.804849982261658;12;low;other
1480;male;other;551.699.981.689.453;no;no;yes;no;969.999.980.926.514;748.999.977.111.816;7;0.804849982261658;12;low;other
1481;female;afam;399.500.007.629.395;no;no;no;no;969.999.980.926.514;748.999.977.111.816;7;0.804849982261658;12;low;other
1482;female;afam;446.199.989.318.848;no;no;yes;no;969.999.980.926.514;748.999.977.111.816;7;0.804849982261658;16;low;other
1483;female;afam;419.900.016.784.668;no;no;yes;no;969.999.980.926.514;748.999.977.111.816;7;0.804849982261658;16;low;other
1484;female;afam;327.200.012.207.031;no;no;no;no;969.999.980.926.514;748.999.977.111.816;7;0.804849982261658;16;low;other
1485;female;other;550.200.004.577.637;no;no;yes;no;969.999.980.926.514;748.999.977.111.816;7;0.804849982261658;13;low;other
1486;female;afam;365.400.009.155.273;no;no;no;no;590.000.009.536.743;740.000.009.536.743;0.5;0.883369982242584;13;low;other
1487;female;afam;374.199.981.689.453;no;yes;yes;no;590.000.009.536.743;740.000.009.536.743;0.5;0.883369982242584;15;low;other
1488;male;afam;544.000.015.258.789;no;no;yes;yes;7.5;748.999.977.111.816;0.600000023841858;0.804849982261658;15;low;other
1489;male;afam;459.300.003.051.758;no;no;no;yes;7.5;748.999.977.111.816;0.600000023841858;0.804849982261658;12;low;other
1490;female;afam;450.200.004.577.637;no;no;yes;yes;7.5;748.999.977.111.816;0.600000023841858;0.804849982261658;12;high;other
1491;female;afam;445.900.001.525.879;no;no;yes;no;6;740.000.009.536.743;7;0.883369982242584;12;low;other
1492;female;afam;446.800.003.051.758;no;no;yes;no;6;740.000.009.536.743;7;0.883369982242584;12;low;other
1493;male;afam;404.300.003.051.758;no;no;yes;no;6;740.000.009.536.743;7;0.883369982242584;12;low;other
1494;female;afam;398.300.018.310.547;no;no;yes;no;6;740.000.009.536.743;7;0.883369982242584;12;low;other
1495;female;afam;47.310.001.373.291;no;no;yes;no;6;740.000.009.536.743;7;0.883369982242584;16;low;other
1496;female;afam;443.899.993.896.484;no;no;yes;no;6;740.000.009.536.743;7;0.883369982242584;16;low;other
1497;female;afam;398.699.989.318.848;no;no;yes;no;6;740.000.009.536.743;7;0.883369982242584;14;low;other
1498;female;afam;406.800.003.051.758;no;no;yes;no;6;740.000.009.536.743;7;0.883369982242584;13;low;other
1499;male;other;579.599.990.844.727;no;no;yes;no;12.5;906.999.969.482.422;9;0.669749975204468;13;low;other
1500;male;other;348.600.006.103.516;no;no;no;no;12.5;906.999.969.482.422;9;0.669749975204468;12;low;other
1501;female;other;535.099.983.215.332;no;no;no;no;12.5;906.999.969.482.422;9;0.669749975204468;16;low;other
1502;male;other;365.299.987.792.969;yes;yes;yes;no;12.5;906.999.969.482.422;9;0.669749975204468;12;high;other
1503;female;other;449.500.007.629.395;no;no;yes;no;103.000.001.907.349;748.999.977.111.816;2.5;0.804849982261658;16;high;other
1504;female;other;475.200.004.577.637;no;no;yes;no;103.000.001.907.349;748.999.977.111.816;2.5;0.804849982261658;17;low;other
1505;male;other;637.099.990.844.727;no;no;yes;no;103.000.001.907.349;748.999.977.111.816;2.5;0.804849982261658;17;low;other
1506;male;other;334.000.015.258.789;no;no;yes;no;103.000.001.907.349;748.999.977.111.816;2.5;0.804849982261658;14;low;other
1507;female;other;516.599.998.474.121;no;no;no;no;103.000.001.907.349;748.999.977.111.816;2.5;0.804849982261658;13;low;other
1508;male;other;43.560.001.373.291;yes;no;no;no;839.999.961.853.027;826.000.022.888.184;4.5;0.615469992160797;12;low;other
1509;female;other;602.400.016.784.668;no;no;no;no;839.999.961.853.027;826.000.022.888.184;4.5;0.615469992160797;14;low;other
1510;male;afam;461.399.993.896.484;no;no;yes;no;839.999.961.853.027;826.000.022.888.184;4.5;0.615469992160797;16;low;other
1511;female;afam;362.900.009.155.273;no;no;no;no;839.999.961.853.027;826.000.022.888.184;4.5;0.615469992160797;12;low;other
1512;male;other;486.199.989.318.848;no;no;yes;no;839.999.961.853.027;826.000.022.888.184;4.5;0.615469992160797;13;low;other
1513;female;other;647.900.009.155.273;yes;yes;yes;no;839.999.961.853.027;826.000.022.888.184;4.5;0.615469992160797;17;low;other
1514;female;other;549.199.981.689.453;no;no;no;no;839.999.961.853.027;826.000.022.888.184;4.5;0.615469992160797;13;low;other
1515;male;other;402.999.992.370.605;no;no;yes;no;101.999.998.092.651;826.000.022.888.184;4.5;0.615469992160797;12;low;other
1516;male;other;438.899.993.896.484;no;no;yes;no;101.999.998.092.651;826.000.022.888.184;4.5;0.615469992160797;12;low;other
1517;male;other;579.199.981.689.453;no;no;yes;no;101.999.998.092.651;826.000.022.888.184;4.5;0.615469992160797;12;low;other
1518;male;other;341.699.981.689.453;no;no;yes;no;101.999.998.092.651;826.000.022.888.184;4.5;0.615469992160797;12;low;other
1519;female;other;559.599.990.844.727;no;no;yes;no;101.999.998.092.651;826.000.022.888.184;4.5;0.615469992160797;12;low;other
1520;female;afam;429.199.981.689.453;no;no;yes;yes;5.5;740.000.009.536.743;0.5;0.883369982242584;12;low;other
1521;female;afam;346.599.998.474.121;no;no;no;yes;5.5;740.000.009.536.743;0.5;0.883369982242584;13;low;other
1522;female;afam;486.300.010.681.152;no;no;no;yes;5.5;740.000.009.536.743;0.5;0.883369982242584;16;low;other
1523;female;afam;369.700.012.207.031;no;no;no;yes;5.5;740.000.009.536.743;0.5;0.883369982242584;12;low;other
1524;male;hispanic;426.599.998.474.121;no;no;yes;yes;5.5;740.000.009.536.743;0.5;0.883369982242584;12;low;other
1525;female;afam;432.000.007.629.395;no;no;yes;yes;5.5;740.000.009.536.743;0.5;0.883369982242584;12;low;other
1526;female;hispanic;348.300.018.310.547;no;no;yes;no;111.999.998.092.651;906.999.969.482.422;6;0.669749975204468;13;low;other
1527;female;other;433.800.010.681.152;no;no;yes;no;111.999.998.092.651;906.999.969.482.422;6;0.669749975204468;12;low;other
1528;male;other;470.099.983.215.332;no;no;yes;no;111.999.998.092.651;906.999.969.482.422;6;0.669749975204468;13;low;other
1529;female;other;404.000.015.258.789;no;no;yes;no;719.999.980.926.514;826.000.022.888.184;3.5;0.615469992160797;15;low;other
1530;female;other;43.560.001.373.291;yes;yes;yes;no;719.999.980.926.514;826.000.022.888.184;3.5;0.615469992160797;16;high;other
1531;male;other;49.189.998.626.709;yes;no;yes;no;719.999.980.926.514;826.000.022.888.184;3.5;0.615469992160797;12;low;other
1532;female;other;364.000.015.258.789;no;no;yes;no;719.999.980.926.514;826.000.022.888.184;3.5;0.615469992160797;12;high;other
1533;male;other;344.700.012.207.031;no;no;yes;no;719.999.980.926.514;826.000.022.888.184;3.5;0.615469992160797;12;low;other
1534;male;other;606.300.010.681.152;no;no;yes;no;719.999.980.926.514;826.000.022.888.184;3.5;0.615469992160797;13;high;other
1535;female;other;546.399.993.896.484;yes;no;no;no;590.000.009.536.743;826.000.022.888.184;1;0.615469992160797;16;high;other
1536;male;other;438.800.010.681.152;no;no;yes;no;590.000.009.536.743;826.000.022.888.184;1;0.615469992160797;12;high;other
1537;male;other;501.500.015.258.789;no;no;yes;no;590.000.009.536.743;826.000.022.888.184;1;0.615469992160797;12;low;other
1538;male;other;53.939.998.626.709;no;yes;no;no;590.000.009.536.743;826.000.022.888.184;1;0.615469992160797;12;high;other
1539;female;other;544.300.003.051.758;no;yes;yes;no;6;100.299.997.329.712;2.5;0.524249970912933;13;low;other
1540;female;other;57;no;no;yes;no;6;100.299.997.329.712;2.5;0.524249970912933;14;low;other
1541;female;other;425.099.983.215.332;no;no;yes;no;6;100.299.997.329.712;2.5;0.524249970912933;12;low;other
1542;female;other;596.599.998.474.121;no;no;yes;no;6;100.299.997.329.712;2.5;0.524249970912933;17;low;other
1543;male;other;310.499.992.370.605;no;no;yes;no;6;100.299.997.329.712;2.5;0.524249970912933;12;high;other
1544;female;other;387.400.016.784.668;no;no;yes;no;6;100.299.997.329.712;2.5;0.524249970912933;12;low;other
1545;male;other;534.599.990.844.727;no;no;yes;no;3.5;100.299.997.329.712;1;0.524249970912933;12;low;other
1546;male;other;46.5;no;no;yes;no;3.5;100.299.997.329.712;1;0.524249970912933;14;low;other
1547;female;other;473.499.984.741.211;no;no;yes;no;3.5;100.299.997.329.712;1;0.524249970912933;12;low;other
1548;male;other;469.599.990.844.727;no;no;yes;no;3.5;100.299.997.329.712;1;0.524249970912933;16;high;other
1549;female;afam;558.199.996.948.242;no;no;no;no;630.000.019.073.486;989.999.961.853.027;0.800000011920929;0.673210024833679;14;low;other
1550;male;afam;38.060.001.373.291;no;no;no;no;630.000.019.073.486;989.999.961.853.027;0.800000011920929;0.673210024833679;12;low;other
1551;female;other;571.199.989.318.848;no;no;yes;no;630.000.019.073.486;989.999.961.853.027;0.800000011920929;0.673210024833679;16;low;other
1552;male;hispanic;629.199.981.689.453;no;no;no;no;630.000.019.073.486;989.999.961.853.027;0.800000011920929;0.673210024833679;16;low;other
1553;female;other;592.799.987.792.969;no;no;yes;no;630.000.019.073.486;989.999.961.853.027;0.800000011920929;0.673210024833679;14;high;other
1554;female;afam;52.939.998.626.709;no;no;no;no;630.000.019.073.486;989.999.961.853.027;0.800000011920929;0.673210024833679;17;low;other
1555;male;other;447.900.009.155.273;no;no;yes;yes;540.000.009.536.743;659.000.015.258.789;1.5;0.692840039730072;12;high;other
1556;female;other;568.600.006.103.516;yes;no;yes;yes;540.000.009.536.743;659.000.015.258.789;1.5;0.692840039730072;16;low;other
1557;female;afam;576.599.998.474.121;no;yes;no;yes;540.000.009.536.743;659.000.015.258.789;1.5;0.692840039730072;16;low;other
1558;female;afam;430.699.996.948.242;no;no;yes;yes;540.000.009.536.743;659.000.015.258.789;1.5;0.692840039730072;14;low;other
1559;female;other;586.699.981.689.453;no;no;yes;yes;540.000.009.536.743;659.000.015.258.789;1.5;0.692840039730072;14;low;other
1560;female;other;539.900.016.784.668;no;no;yes;yes;540.000.009.536.743;659.000.015.258.789;1.5;0.692840039730072;13;low;other
1561;male;other;659.499.969.482.422;no;no;yes;yes;540.000.009.536.743;659.000.015.258.789;1.5;0.692840039730072;15;low;other
1562;female;other;561.100.006.103.516;no;no;yes;no;810.000.038.146.973;989.999.961.853.027;0.699999988079071;0.673210024833679;15;low;other
1563;male;hispanic;452.099.990.844.727;no;no;yes;no;810.000.038.146.973;989.999.961.853.027;0.699999988079071;0.673210024833679;14;low;other
1564;male;other;609.500.007.629.395;no;no;no;no;810.000.038.146.973;989.999.961.853.027;0.699999988079071;0.673210024833679;13;low;other
1565;male;afam;342.400.016.784.668;no;no;yes;no;810.000.038.146.973;989.999.961.853.027;0.699999988079071;0.673210024833679;13;low;other
1566;male;afam;43;no;no;yes;no;810.000.038.146.973;989.999.961.853.027;0.699999988079071;0.673210024833679;15;low;other
1567;male;afam;451.100.006.103.516;no;no;yes;no;810.000.038.146.973;989.999.961.853.027;0.699999988079071;0.673210024833679;15;low;other
1568;male;other;534.700.012.207.031;no;no;yes;no;6;100.299.997.329.712;320.000.004.768.372;0.524249970912933;15;low;other
1569;male;other;39.75;no;no;yes;no;6;100.299.997.329.712;320.000.004.768.372;0.524249970912933;12;low;other
1570;female;other;376.500.015.258.789;no;no;yes;no;6;100.299.997.329.712;320.000.004.768.372;0.524249970912933;12;low;other
1571;female;afam;600.099.983.215.332;yes;yes;yes;no;8.5;989.999.961.853.027;4;0.673210024833679;17;high;other
1572;female;afam;426.399.993.896.484;no;no;yes;no;8.5;989.999.961.853.027;4;0.673210024833679;16;low;other
1573;female;afam;393.300.018.310.547;no;no;yes;no;8.5;989.999.961.853.027;4;0.673210024833679;12;low;other
1574;female;afam;354.300.003.051.758;no;no;yes;no;8.5;989.999.961.853.027;4;0.673210024833679;16;low;other
1575;female;hispanic;343.199.996.948.242;no;no;yes;no;8.5;989.999.961.853.027;4;0.673210024833679;12;low;other
1576;female;afam;441.599.998.474.121;no;no;no;no;8.5;989.999.961.853.027;4;0.673210024833679;16;low;other
